Distrito,Ano Semestre,EI,CE,SR,AI,AF,EM,EJAFAI,EJAFAF,EJAEM
MIRACATU,2020: Semestre 2,0.3076923076923077,3.3333333333333335,0.0,7.256410256410256,137.15384615384616,97.43589743589743,0.0,8.615384615384615,4.512820512820513
CENTRO,2021: Semestre 1,0.0,2.5733333333333333,0.0,212.28,170.0,165.29333333333332,0.68,13.28,0.7866666666666666
AMERICANA,2021: Semestre 1,0.0,7.481481481481482,0.0,74.95061728395062,192.01234567901236,147.76543209876544,0.09876543209876543,5.08641975308642,3.246913580246914
SUZANO,2021: Semestre 1,0.0,10.761904761904763,0.0,138.14285714285714,385.77777777777777,285.87301587301585,0.0,26.11111111111111,8.619047619047619
NORTE 2,2021: Semestre 1,0.0,9.58904109589041,0.0,326.06849315068496,231.12328767123287,257.986301369863,0.0,32.43835616438356,0.0
NORTE 1,2021: Semestre 1,0.0,4.0,0.0,278.57142857142856,212.02857142857144,321.3619047619048,0.0,47.076190476190476,0.0
LESTE 5,2021: Semestre 1,0.0,2.797752808988764,0.0,194.0561797752809,169.6629213483146,248.48314606741573,0.21348314606741572,20.53932584269663,0.5168539325842697
LESTE 1,2021: Semestre 1,0.0,1.9120879120879122,0.0,329.7802197802198,231.92307692307693,265.2967032967033,0.0,24.142857142857142,1.0
CENTRO SUL,2021: Semestre 1,0.0,6.552631578947368,0.0,235.02631578947367,190.56578947368422,200.32894736842104,0.0,32.64473684210526,0.0
SAO JOSE DOS CAMPOS,2021: Semestre 1,0.0,5.390625,0.0,122.359375,220.421875,281.078125,0.03125,21.5625,0.359375
LESTE 4,2021: Semestre 1,0.0,2.2151898734177213,0.0,283.32911392405066,221.83544303797467,277.0379746835443,0.0,40.278481012658226,0.0
LESTE 2,2021: Semestre 1,0.0,2.9157894736842107,0.0,342.2526315789474,252.16842105263157,303.82105263157894,0.0,48.17894736842105,0.08421052631578947
LESTE 3,2021: Semestre 1,0.0,2.8333333333333335,0.0,345.3076923076923,245.15384615384616,341.2692307692308,0.0,45.705128205128204,0.0
CENTRO OESTE,2021: Semestre 1,0.0,2.9625,0.0,175.0875,137.6625,215.475,0.925,20.925,1.0625
SUL 2,2021: Semestre 1,0.0,3.1157894736842104,0.0,365.2631578947368,300.5052631578947,337.13684210526316,0.0,41.126315789473686,0.0
BOTUCATU,2021: Semestre 1,0.0,4.948717948717949,0.0,0.0,197.66666666666666,245.82051282051282,0.20512820512820512,16.28205128205128,2.2564102564102564
VOTORANTIM,2021: Semestre 1,0.0,3.020408163265306,0.0,4.918367346938775,219.59183673469389,185.83673469387756,0.6938775510204082,10.224489795918368,9.081632653061224
LIMEIRA,2021: Semestre 1,0.0,3.5822784810126582,0.0,15.341772151898734,312.24050632911394,235.84810126582278,0.7341772151898734,19.443037974683545,8.810126582278482
ARARAQUARA,2021: Semestre 1,0.0,3.1142857142857143,0.0,118.67142857142858,130.78571428571428,147.11428571428573,0.3142857142857143,23.514285714285716,4.5285714285714285
PRESIDENTE PRUDENTE,2021: Semestre 1,0.0,4.8979591836734695,0.0,4.6938775510204085,231.42857142857142,176.48979591836735,2.0408163265306123,9.795918367346939,6.612244897959184
CARAGUATATUBA,2021: Semestre 1,0.1,7.75,0.0,1.025,139.075,286.45,0.1,20.3,8.2
CARAPICUIBA,2021: Semestre 1,0.0,2.630952380952381,0.0,231.8095238095238,365.92857142857144,273.6547619047619,0.0,26.178571428571427,8.607142857142858
SUL 1,2021: Semestre 1,0.0,3.4347826086956523,0.0,339.5,273.3369565217391,355.5869565217391,0.0,45.16304347826087,0.0
SAO JOSE DO RIO PRETO,2021: Semestre 1,0.0,3.309090909090909,0.0,0.0,287.7818181818182,276.1818181818182,0.7454545454545455,22.509090909090908,2.109090909090909
CAMPINAS OESTE,2021: Semestre 1,0.0,5.02020202020202,0.0,282.72727272727275,246.76767676767676,234.84848484848484,0.8383838383838383,20.13131313131313,0.9797979797979798
GUARULHOS SUL,2021: Semestre 1,0.0,4.337209302325581,0.0,141.47674418604652,361.80232558139534,282.48837209302326,0.0,22.232558139534884,2.5
SUL 3,2021: Semestre 1,0.0,1.9090909090909092,0.0,335.0,295.44545454545454,286.3,0.07272727272727272,40.14545454545455,0.39090909090909093
CAIEIRAS,2021: Semestre 1,0.0,2.8536585365853657,0.0,19.71951219512195,345.390243902439,269.219512195122,1.2195121951219512,21.29268292682927,4.7073170731707314
JABOTICABAL,2021: Semestre 1,0.0,6.21875,0.0,0.0,189.40625,219.625,1.125,33.21875,9.5
APIAI,2021: Semestre 1,0.0,3.4166666666666665,0.0,25.333333333333332,128.52777777777777,86.88888888888889,0.0,5.972222222222222,3.7777777777777777
GUARULHOS NORTE,2021: Semestre 1,0.0,6.066666666666666,0.0,128.72222222222223,385.05555555555554,275.6777777777778,1.1555555555555554,30.333333333333332,2.488888888888889
BAURU,2021: Semestre 1,0.16161616161616163,6.5353535353535355,0.030303030303030304,104.53535353535354,196.43434343434345,160.02020202020202,1.8585858585858586,11.434343434343434,9.575757575757576
PINDAMONHANGABA,2021: Semestre 1,0.0,2.1372549019607843,0.0,0.0,154.15686274509804,151.47058823529412,0.9019607843137255,22.705882352941178,10.92156862745098
ITAPECERICA DA SERRA,2021: Semestre 1,0.0,4.014925373134329,0.0,64.35820895522389,236.2089552238806,153.70149253731344,0.0,13.17910447761194,4.970149253731344
FRANCA,2021: Semestre 1,0.0,6.701298701298701,0.0,72.72727272727273,229.42857142857142,146.2077922077922,0.44155844155844154,0.7012987012987013,1.3376623376623376
ANDRADINA,2021: Semestre 1,0.0,4.903225806451613,0.0,0.0,219.4516129032258,143.3548387096774,5.870967741935484,28.419354838709676,11.193548387096774
JACAREI,2021: Semestre 1,0.0,6.491803278688525,0.0,0.0,305.9672131147541,233.9672131147541,0.0,25.065573770491802,12.426229508196721
MOGI DAS CRUZES,2021: Semestre 1,0.0,11.059701492537313,0.0,7.119402985074627,329.7164179104478,220.37313432835822,0.0,9.91044776119403,0.1791044776119403
BRAGANCA PAULISTA,2021: Semestre 1,0.0,2.8260869565217392,0.0,13.492753623188406,283.71014492753625,217.56521739130434,0.10144927536231885,9.898550724637682,4.521739130434782
MOGI MIRIM,2021: Semestre 1,0.0,3.038961038961039,0.0,34.96103896103896,196.46753246753246,188.33766233766235,0.7792207792207793,27.38961038961039,9.831168831168831
ITAQUAQUECETUBA,2021: Semestre 1,0.0,6.873015873015873,0.0,13.73015873015873,419.04761904761904,307.76190476190476,0.0,36.46031746031746,10.444444444444445
ADAMANTINA,2021: Semestre 1,0.0,2.173076923076923,0.0,0.0,160.92307692307693,112.65384615384616,3.7884615384615383,31.153846153846153,21.365384615384617
SANTOS,2021: Semestre 1,0.0,2.962025316455696,0.0,96.22784810126582,265.0126582278481,331.34177215189874,0.0,31.82278481012658,1.6962025316455696
SAO BERNARDO DO CAMPO,2021: Semestre 1,0.0,6.36144578313253,0.0,0.24096385542168675,411.26506024096386,298.8433734939759,0.0,36.34939759036145,1.9518072289156627
SANTO ANDRE,2021: Semestre 1,0.0,3.315068493150685,0.0,79.54794520547945,340.7808219178082,249.1095890410959,0.0,27.246575342465754,0.0
MAUA,2021: Semestre 1,0.0,4.622641509433962,0.0,253.16037735849056,233.93396226415095,163.22641509433961,0.04716981132075472,17.50943396226415,4.537735849056604
DIADEMA,2021: Semestre 1,0.0,5.898305084745763,0.0,200.1864406779661,346.7457627118644,239.3728813559322,0.0847457627118644,32.779661016949156,0.15254237288135594
VOTUPORANGA,2021: Semestre 1,0.0,5.125,0.0,6.84375,191.8125,140.9375,1.59375,5.125,2.125
SANTO ANASTACIO,2021: Semestre 1,0.0,1.8571428571428572,0.0,39.535714285714285,140.35714285714286,96.85714285714286,1.6428571428571428,19.928571428571427,12.5
RIBEIRAO PRETO,2021: Semestre 1,0.0,2.3333333333333335,0.0,150.67567567567568,196.42342342342343,210.15315315315314,0.6486486486486487,25.117117117117118,4.216216216216216
ITAPEVI,2021: Semestre 1,0.0,1.6842105263157894,0.0,0.0,340.8070175438597,374.719298245614,0.0,38.35087719298246,9.175438596491228
TABOAO DA SERRA,2021: Semestre 1,0.0,4.267605633802817,0.0,80.01408450704226,400.71830985915494,303.7887323943662,0.0,31.43661971830986,0.6338028169014085
SAO ROQUE,2021: Semestre 1,0.0,1.6666666666666667,0.0,0.0,209.27272727272728,292.09090909090907,0.21212121212121213,24.454545454545453,3.606060606060606
OSASCO,2021: Semestre 1,0.0,3.962962962962963,0.0,0.0,540.1296296296297,417.68518518518516,0.0,17.0,8.962962962962964
GUARATINGUETA,2021: Semestre 1,0.0,3.5,0.0,0.0,124.31818181818181,172.78787878787878,0.4090909090909091,34.86363636363637,4.166666666666667
SAO VICENTE,2021: Semestre 1,0.2823529411764706,1.6235294117647059,0.0,7.3882352941176475,198.8470588235294,350.74117647058824,0.6941176470588235,19.88235294117647,5.764705882352941
TAUBATE,2021: Semestre 1,0.0,4.895833333333333,0.0,0.0,105.125,240.41666666666666,0.3958333333333333,12.770833333333334,3.8541666666666665
AVARE,2021: Semestre 1,0.0,2.41025641025641,0.0,0.0,202.82051282051282,123.97435897435898,5.641025641025641,12.923076923076923,11.0
REGISTRO,2021: Semestre 1,0.10416666666666667,4.291666666666667,0.0,1.3125,196.875,121.29166666666667,0.0,6.020833333333333,1.1458333333333333
ITAPETININGA,2021: Semestre 1,0.0,5.0508474576271185,0.0,17.559322033898304,242.25423728813558,207.91525423728814,1.9661016949152543,24.338983050847457,13.372881355932204
ITARARE,2021: Semestre 1,0.2,5.066666666666666,0.0,41.06666666666667,151.93333333333334,109.9,0.0,5.5,1.0
SOROCABA,2021: Semestre 1,0.0,5.954022988505747,0.0,63.60919540229885,311.0919540229885,220.80459770114942,1.8850574712643677,9.862068965517242,8.505747126436782
ITU,2021: Semestre 1,0.0,2.3214285714285716,0.0,47.232142857142854,285.92857142857144,311.2142857142857,0.6428571428571429,30.75,3.5535714285714284
ITAPEVA,2021: Semestre 1,0.0,5.695652173913044,0.0,0.0,43.04347826086956,248.91304347826087,0.0,30.0,3.4347826086956523
SUMARE,2021: Semestre 1,0.0,7.6438356164383565,0.0,71.35616438356165,331.9178082191781,232.34246575342465,0.6164383561643836,17.19178082191781,6.958904109589041
JUNDIAI,2021: Semestre 1,0.0,6.958333333333333,0.0,0.0,405.7361111111111,346.80555555555554,0.125,15.833333333333334,3.6527777777777777
CAMPINAS LESTE,2021: Semestre 1,0.0,4.864197530864198,0.0,151.06172839506172,129.85185185185185,142.5679012345679,0.24691358024691357,6.888888888888889,0.30864197530864196
SAO JOAO DA BOA VISTA,2021: Semestre 1,0.0,5.131578947368421,0.0,45.63157894736842,204.64473684210526,125.64473684210526,0.6973684210526315,18.092105263157894,6.434210526315789
CAPIVARI,2021: Semestre 1,0.0,3.6666666666666665,0.0,0.0,347.8205128205128,319.5897435897436,0.0,26.871794871794872,8.41025641025641
PIRASSUNUNGA,2021: Semestre 1,0.0,6.204081632653061,0.0,50.04081632653061,289.38775510204084,210.87755102040816,0.0,22.346938775510203,8.448979591836734
PIRACICABA,2021: Semestre 1,0.0,6.273972602739726,0.0,33.24657534246575,236.54794520547946,181.41095890410958,0.2465753424657534,4.383561643835616,3.9726027397260273
SAO CARLOS,2021: Semestre 1,0.0,3.08,0.0,121.22,217.7,168.36,1.2,24.12,6.24
JAU,2021: Semestre 1,0.0,6.2745098039215685,0.0,8.509803921568627,263.5686274509804,209.9607843137255,0.0,15.019607843137255,1.8627450980392157
BARRETOS,2021: Semestre 1,0.0,5.71875,0.0,0.0,249.28125,211.5,0.0,9.8125,1.625
TAQUARITINGA,2021: Semestre 1,0.0,8.8,0.0,91.9,204.6,149.2,0.0,12.8,2.175
SERTAOZINHO,2021: Semestre 1,0.0,2.5483870967741935,0.0,0.0,187.74193548387098,290.7096774193548,1.8709677419354838,40.32258064516129,19.806451612903224
SAO JOAQUIM DA BARRA,2021: Semestre 1,0.0,4.190476190476191,0.0,72.23809523809524,162.04761904761904,242.42857142857142,0.0,44.04761904761905,1.7619047619047619
JALES,2021: Semestre 1,0.0,4.2,0.0,23.085714285714285,166.8,128.88571428571427,0.0,4.9714285714285715,0.42857142857142855
CATANDUVA,2021: Semestre 1,0.0,5.137931034482759,0.0,0.0,164.0,229.6551724137931,0.0,26.93103448275862,3.413793103448276
LINS,2021: Semestre 1,0.0,7.441860465116279,0.0,83.46511627906976,174.41860465116278,99.62790697674419,0.3953488372093023,15.116279069767442,5.093023255813954
MARILIA,2021: Semestre 1,0.0,5.796875,0.0,38.25,198.34375,130.546875,0.640625,10.90625,6.71875
FERNANDOPOLIS,2021: Semestre 1,0.0,5.16,0.0,8.56,189.28,128.56,0.0,7.04,2.76
JOSE BONIFACIO,2021: Semestre 1,0.0,8.774193548387096,0.0,40.0,247.83870967741936,210.09677419354838,0.0,17.225806451612904,1.6451612903225807
ARACATUBA,2021: Semestre 1,0.0,5.65,0.0,0.0,225.575,154.725,1.6,10.675,7.975
PENAPOLIS,2021: Semestre 1,0.2631578947368421,13.631578947368421,0.0,26.894736842105264,234.8421052631579,153.68421052631578,0.3157894736842105,4.368421052631579,2.6842105263157894
BIRIGUI,2021: Semestre 1,0.0,8.64,0.04,0.0,278.16,182.76,0.08,15.36,6.28
TUPA,2021: Semestre 1,0.2,3.1142857142857143,0.0,50.82857142857143,213.54285714285714,116.37142857142857,0.0,14.657142857142857,5.114285714285714
MIRANTE DO PARANAPANEMA,2021: Semestre 1,0.0,4.451612903225806,0.0,28.64516129032258,98.83870967741936,86.41935483870968,0.0,18.774193548387096,10.96774193548387
PIRAJU,2021: Semestre 1,0.0,4.5,0.0,0.0,250.125,144.1875,0.0,0.0,0.0
ASSIS,2021: Semestre 1,0.0,4.428571428571429,0.0,15.816326530612244,191.6530612244898,131.59183673469389,2.122448979591837,17.571428571428573,6.755102040816326
OURINHOS,2021: Semestre 1,0.0,1.3611111111111112,0.0,27.22222222222222,198.86111111111111,160.41666666666666,0.6111111111111112,33.111111111111114,7.444444444444445
MIRACATU,2021: Semestre 1,0.23076923076923078,3.6153846153846154,0.0,6.384615384615385,137.33333333333334,102.33333333333333,0.10256410256410256,10.461538461538462,5.17948717948718
CENTRO,2021: Semestre 2,0.0,2.7733333333333334,0.0,205.92,165.26666666666668,155.09333333333333,0.49333333333333335,9.186666666666667,0.9866666666666667
AMERICANA,2021: Semestre 2,0.0,7.827160493827161,0.0,75.54320987654322,190.88888888888889,141.87654320987653,0.08641975308641975,4.7407407407407405,2.234567901234568
SUL 2,2021: Semestre 2,0.0,3.126315789473684,0.0,356.85263157894735,290.41052631578947,312.33684210526314,0.0,33.44210526315789,0.0
NORTE 1,2021: Semestre 2,0.0,4.105769230769231,0.0,272.6442307692308,208.53846153846155,307.46153846153845,0.16346153846153846,35.40384615384615,0.14423076923076922
NORTE 2,2021: Semestre 2,0.0,9.753424657534246,0.0,317.8904109589041,224.6986301369863,247.23287671232876,0.0,22.726027397260275,0.0
LESTE 5,2021: Semestre 2,0.0,2.955056179775281,0.0,190.03370786516854,165.9438202247191,233.2808988764045,0.21348314606741572,16.528089887640448,0.48314606741573035
LESTE 1,2021: Semestre 2,0.0,2.1868131868131866,0.0,322.5824175824176,226.23076923076923,249.6153846153846,0.0,16.285714285714285,0.7472527472527473
CENTRO SUL,2021: Semestre 2,0.0,6.828947368421052,0.0,228.55263157894737,185.9078947368421,189.28947368421052,0.0,24.105263157894736,0.0
SAO JOSE DOS CAMPOS,2021: Semestre 2,0.0,5.953125,0.0,123.484375,219.40625,272.515625,0.09375,18.875,0.25
LESTE 4,2021: Semestre 2,0.0,2.430379746835443,0.0,279.27848101265823,219.67088607594937,267.253164556962,0.0,25.873417721518987,0.0
LESTE 2,2021: Semestre 2,0.0,2.905263157894737,0.0,333.5684210526316,244.03157894736842,285.9894736842105,0.0,29.810526315789474,0.12631578947368421
LESTE 3,2021: Semestre 2,0.0,2.9871794871794872,0.0,338.71794871794873,239.46153846153845,324.6666666666667,0.0,36.69230769230769,0.0
CENTRO OESTE,2021: Semestre 2,0.0,3.0632911392405062,0.0,171.8987341772152,135.9240506329114,201.0506329113924,0.34177215189873417,11.645569620253164,0.2911392405063291
BOTUCATU,2021: Semestre 2,0.0,4.871794871794871,0.0,0.0,197.23076923076923,239.46153846153845,0.2564102564102564,14.153846153846153,1.8974358974358974
VOTORANTIM,2021: Semestre 2,0.0,3.1666666666666665,0.0,4.875,223.29166666666666,182.8125,0.8541666666666666,8.125,7.5625
LIMEIRA,2021: Semestre 2,0.0,3.5822784810126582,0.0,15.69620253164557,308.7848101265823,224.39240506329114,0.7088607594936709,14.075949367088608,6.1265822784810124
ARARAQUARA,2021: Semestre 2,0.0,3.3714285714285714,0.0,118.55714285714286,130.94285714285715,144.24285714285713,0.34285714285714286,19.057142857142857,4.114285714285714
PRESIDENTE PRUDENTE,2021: Semestre 2,0.0,4.591836734693878,0.0,4.653061224489796,228.3673469387755,166.89795918367346,1.8571428571428572,6.326530612244898,5.530612244897959
CARAGUATATUBA,2021: Semestre 2,0.275,7.7,0.0,1.175,139.1,272.2,0.125,12.1,5.925
CARAPICUIBA,2021: Semestre 2,0.0,2.7976190476190474,0.0,228.01190476190476,362.1666666666667,266.5238095238095,0.0,18.666666666666668,6.571428571428571
SUL 1,2021: Semestre 2,0.0,3.869565217391304,0.0,331.6195652173913,264.0108695652174,331.1630434782609,0.0,27.75,0.0
SAO JOSE DO RIO PRETO,2021: Semestre 2,0.0,3.392857142857143,0.0,0.0,281.14285714285717,258.625,0.7678571428571429,17.642857142857142,2.375
CAMPINAS OESTE,2021: Semestre 2,0.0,5.24,0.0,278.55,241.52,226.0,0.74,13.37,0.72
MAUA,2021: Semestre 2,0.0,4.773584905660377,0.0,250.33018867924528,229.79245283018867,154.43396226415095,0.0660377358490566,11.216981132075471,2.7264150943396226
GUARULHOS SUL,2021: Semestre 2,0.0,4.465116279069767,0.0,140.30232558139534,356.13953488372096,273.8139534883721,0.0,18.546511627906977,2.011627906976744
CAIEIRAS,2021: Semestre 2,0.0,3.0121951219512195,0.0,19.804878048780488,344.5853658536585,264.9634146341463,0.8902439024390244,13.768292682926829,3.402439024390244
SUL 3,2021: Semestre 2,0.0,2.0,0.0,328.27272727272725,286.8545454545455,270.5,0.06363636363636363,29.6,0.3181818181818182
JABOTICABAL,2021: Semestre 2,0.0,6.6875,0.0,0.0,188.21875,212.34375,0.84375,27.25,8.125
APIAI,2021: Semestre 2,0.0,3.5277777777777777,0.0,25.055555555555557,127.66666666666667,84.75,0.0,5.805555555555555,1.0833333333333333
GUARULHOS NORTE,2021: Semestre 2,0.0,6.415730337078652,0.0,130.35955056179776,384.82022471910113,269.4831460674157,0.7415730337078652,23.831460674157302,1.6067415730337078
BAURU,2021: Semestre 2,0.15151515151515152,6.606060606060606,0.0,105.64646464646465,193.54545454545453,153.13131313131314,1.6767676767676767,10.505050505050505,8.383838383838384
PINDAMONHANGABA,2021: Semestre 2,0.0,2.62,0.0,0.0,156.36,145.7,1.0,18.5,9.9
ITAPECERICA DA SERRA,2021: Semestre 2,0.0,4.181818181818182,0.0,65.25757575757575,239.24242424242425,151.96969696969697,0.0,13.287878787878787,6.0
MOGI DAS CRUZES,2021: Semestre 2,0.0,11.402985074626866,0.0,7.611940298507463,326.13432835820896,209.7462686567164,0.0,7.0,0.0
FRANCA,2021: Semestre 2,0.0,6.805194805194805,0.0,73.28571428571429,227.23376623376623,139.7012987012987,0.4155844155844156,0.6753246753246753,1.1168831168831168
ANDRADINA,2021: Semestre 2,0.0,4.967741935483871,0.0,0.0,218.38709677419354,138.1290322580645,6.483870967741935,22.548387096774192,11.935483870967742
JACAREI,2021: Semestre 2,0.0,6.721311475409836,0.0,0.0,304.1967213114754,225.7377049180328,0.0,19.39344262295082,10.852459016393443
BRAGANCA PAULISTA,2021: Semestre 2,0.0,2.9855072463768115,0.0,13.44927536231884,282.57971014492756,211.44927536231884,0.13043478260869565,7.971014492753623,3.5072463768115942
SUZANO,2021: Semestre 2,0.0,11.158730158730158,0.0,137.61904761904762,382.5238095238095,274.4920634920635,0.0,16.317460317460316,6.317460317460317
MOGI MIRIM,2021: Semestre 2,0.0,3.116883116883117,0.0,35.116883116883116,195.32467532467533,182.71428571428572,0.8831168831168831,18.90909090909091,7.701298701298701
ITAQUAQUECETUBA,2021: Semestre 2,0.0,7.142857142857143,0.0,13.904761904761905,414.8095238095238,300.6190476190476,0.0,28.936507936507937,8.158730158730158
ADAMANTINA,2021: Semestre 2,0.0,2.339622641509434,0.0,0.0,155.35849056603774,104.75471698113208,3.849056603773585,27.471698113207548,19.660377358490567
VOTUPORANGA,2021: Semestre 2,0.0,5.125,0.0,7.0,192.40625,139.5,1.25,2.90625,2.0625
DIADEMA,2021: Semestre 2,0.0,6.389830508474576,0.0,198.4915254237288,342.33898305084745,234.71186440677965,0.0847457627118644,25.0,0.13559322033898305
SANTO ANASTACIO,2021: Semestre 2,0.0,1.8214285714285714,0.0,40.57142857142857,138.78571428571428,91.75,1.5357142857142858,17.357142857142858,10.5
RIBEIRAO PRETO,2021: Semestre 2,0.0,2.4864864864864864,0.0,150.51351351351352,191.53153153153153,195.05405405405406,1.1261261261261262,18.72972972972973,4.846846846846847
SAO BERNARDO DO CAMPO,2021: Semestre 2,0.0,6.409638554216867,0.0,0.24096385542168675,403.49397590361446,283.8072289156627,0.0,29.734939759036145,1.3614457831325302
SANTOS,2021: Semestre 2,0.0,3.037974683544304,0.0,95.25316455696202,256.73417721518985,303.6455696202532,0.0,19.582278481012658,1.5569620253164558
SANTO ANDRE,2021: Semestre 2,0.0,3.73972602739726,0.0,78.26027397260275,332.4657534246575,235.43835616438355,0.0,21.65753424657534,0.0
REGISTRO,2021: Semestre 2,0.10204081632653061,4.408163265306122,0.0,1.1428571428571428,190.0,112.10204081632654,0.7755102040816326,8.795918367346939,3.326530612244898
MARILIA,2021: Semestre 2,0.0,6.0,0.0,37.53846153846154,195.44615384615383,127.56923076923077,0.8,9.153846153846153,6.523076923076923
JOSE BONIFACIO,2021: Semestre 2,0.0,9.333333333333334,0.0,37.18181818181818,230.9090909090909,191.6969696969697,0.0,10.696969696969697,0.9696969696969697
ITAPEVI,2021: Semestre 2,0.0,2.017543859649123,0.0,0.0,335.7368421052632,361.43859649122805,0.0,14.43859649122807,1.5614035087719298
TABOAO DA SERRA,2021: Semestre 2,0.0,4.394366197183099,0.0,80.11267605633803,390.4788732394366,290.6619718309859,0.0,20.985915492957748,0.3380281690140845
SAO ROQUE,2021: Semestre 2,0.0,1.7272727272727273,0.0,0.0,205.21212121212122,273.6363636363636,0.45454545454545453,14.333333333333334,4.090909090909091
OSASCO,2021: Semestre 2,0.0,4.296296296296297,0.0,0.0,531.6296296296297,407.44444444444446,0.0,12.314814814814815,6.944444444444445
GUARATINGUETA,2021: Semestre 2,0.0,3.5538461538461537,0.0,0.0,125.0,166.66153846153847,0.26153846153846155,33.4,3.876923076923077
SAO VICENTE,2021: Semestre 2,0.3176470588235294,1.8235294117647058,0.0,7.411764705882353,197.04705882352943,334.0,0.8470588235294118,15.729411764705882,4.964705882352941
TAUBATE,2021: Semestre 2,0.0,4.979166666666667,0.0,0.0,103.95833333333333,229.22916666666666,0.25,8.145833333333334,2.6458333333333335
ITU,2021: Semestre 2,0.0,2.43859649122807,0.0,47.50877192982456,278.8070175438597,299.05263157894734,0.8771929824561403,29.68421052631579,3.0526315789473686
ITAPETININGA,2021: Semestre 2,0.0,5.338983050847458,0.0,16.847457627118644,238.72881355932202,196.91525423728814,1.6101694915254237,21.8135593220339,11.677966101694915
AVARE,2021: Semestre 2,0.0,2.4871794871794872,0.0,0.0,202.71794871794873,119.28205128205128,5.923076923076923,10.897435897435898,9.333333333333334
ITARARE,2021: Semestre 2,0.26666666666666666,5.233333333333333,0.0,41.4,151.0,105.06666666666666,0.06666666666666667,6.166666666666667,1.9333333333333333
ITAPEVA,2021: Semestre 2,0.0,6.086956521739131,0.0,0.0,42.69565217391305,240.7826086956522,0.0,21.304347826086957,1.826086956521739
SOROCABA,2021: Semestre 2,0.0,6.471264367816092,0.0,64.17241379310344,311.42528735632186,215.71264367816093,1.793103448275862,9.10344827586207,6.839080459770115
SUMARE,2021: Semestre 2,0.0,8.027397260273972,0.0,70.6986301369863,328.0821917808219,222.12328767123287,0.6575342465753424,16.15068493150685,6.5479452054794525
BARRETOS,2021: Semestre 2,0.0,5.5,0.0,0.0,248.75,203.75,0.0,7.59375,0.4375
CAMPINAS LESTE,2021: Semestre 2,0.0,5.074074074074074,0.0,147.82716049382717,126.92592592592592,132.14814814814815,0.2962962962962963,5.222222222222222,0.24691358024691357
JUNDIAI,2021: Semestre 2,0.0,7.027777777777778,0.0,0.0,401.34722222222223,334.22222222222223,0.2222222222222222,8.36111111111111,2.6527777777777777
CAPIVARI,2021: Semestre 2,0.0,3.58974358974359,0.0,0.0,340.71794871794873,299.3333333333333,0.0,17.692307692307693,6.0256410256410255
SAO JOAO DA BOA VISTA,2021: Semestre 2,0.0,6.0131578947368425,0.0,46.13157894736842,202.44736842105263,120.84210526315789,0.6973684210526315,14.105263157894736,6.592105263157895
PIRASSUNUNGA,2021: Semestre 2,0.0,6.387755102040816,0.0,49.53061224489796,285.53061224489795,202.6734693877551,0.0,16.0,8.346938775510203
PIRACICABA,2021: Semestre 2,0.0,6.8493150684931505,0.0,33.54794520547945,234.86301369863014,171.73972602739727,0.3698630136986301,3.6301369863013697,3.3013698630136985
SAO CARLOS,2021: Semestre 2,0.0,4.08,0.0,121.76,217.18,163.96,0.92,19.92,5.52
JAU,2021: Semestre 2,0.0,6.372549019607843,0.0,8.392156862745098,261.45098039215685,200.15686274509804,0.0,13.0,1.6666666666666667
TAQUARITINGA,2021: Semestre 2,0.0,8.75,0.0,90.8,204.35,144.4,0.0,7.25,3.65
SERTAOZINHO,2021: Semestre 2,0.0,2.3548387096774195,0.0,0.0,186.16129032258064,278.6774193548387,2.129032258064516,29.06451612903226,16.903225806451612
SAO JOAQUIM DA BARRA,2021: Semestre 2,0.0,4.190476190476191,0.0,71.9047619047619,160.28571428571428,231.61904761904762,0.0,34.714285714285715,2.238095238095238
CATANDUVA,2021: Semestre 2,0.0,5.586206896551724,0.0,0.0,162.24137931034483,224.82758620689654,0.0,17.96551724137931,3.4482758620689653
LINS,2021: Semestre 2,0.0,7.441860465116279,0.0,83.48837209302326,173.86046511627907,96.13953488372093,0.2558139534883721,12.465116279069768,4.023255813953488
JALES,2021: Semestre 2,0.0,4.314285714285714,0.0,23.685714285714287,165.5142857142857,126.74285714285715,0.0,2.6857142857142855,0.4
FERNANDOPOLIS,2021: Semestre 2,0.0,5.36,0.0,9.0,190.32,127.08,0.0,5.24,2.84
ARACATUBA,2021: Semestre 2,0.0,6.025,0.0,0.0,222.775,148.35,2.075,8.95,7.825
BIRIGUI,2021: Semestre 2,0.0,8.64,0.04,0.0,277.76,181.24,0.36,12.36,5.32
PENAPOLIS,2021: Semestre 2,0.2631578947368421,14.0,0.0,27.31578947368421,233.6315789473684,144.3684210526316,0.42105263157894735,3.8421052631578947,3.210526315789474
TUPA,2021: Semestre 2,0.2857142857142857,3.257142857142857,0.0,51.05714285714286,213.54285714285714,114.31428571428572,0.0,14.057142857142857,4.6571428571428575
MIRANTE DO PARANAPANEMA,2021: Semestre 2,0.0,5.129032258064516,0.0,29.129032258064516,98.06451612903226,81.51612903225806,0.0,13.161290322580646,10.709677419354838
ASSIS,2021: Semestre 2,0.0,4.551020408163265,0.0,15.959183673469388,188.91836734693877,124.42857142857143,2.163265306122449,18.20408163265306,8.489795918367347
PIRAJU,2021: Semestre 2,0.0,4.75,0.0,0.0,246.625,139.6875,0.0,0.0,0.0
