COD_ESC;NOME_ESCOLA;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO;EJA FUNDAMENTAL_AI;EJA ENSINO MÉDIO;EJA FUNDAMENTAL_AF
904211;PROJETO LAGOA SAO PAULO;0;5;0;0;112;65;0;0;0
579683;CENTRO DE ATEND SOCIOEDUC AO ADOLESC PRES BERNARDES CI;0;0;0;0;21;24;0;0;0
32232;ANTONIO DE CARVALHO LEITAO PROFESSOR;0;0;0;0;266;178;0;0;0
32759;FELICIO TARABAY DEPUTADO;0;10;0;0;0;232;0;0;22
32141;ROSA FRANCISCA MANO;0;6;0;0;191;83;0;0;0
908800;PAULO COELHO DA SILVA;0;15;0;0;127;158;0;25;13
918015;MARIA ANTONIA ZANGARINI FERREIRA PROFESSORA;0;0;0;0;42;30;0;0;0
32136;FRANCISCO PIERGENTILE;0;0;0;0;124;125;0;14;21
32347;JOAO PINHEIRO CORREA;0;5;0;91;0;0;0;0;0
43631;PORTO PRIMAVERA;0;3;0;129;357;80;0;22;16
903620;GLEBA XV DE NOVEMBRO;0;6;0;47;76;45;0;0;0
70464;PENITENCIARIA DE ASSIS CLASSES PROVISORIAS;0;0;0;0;0;0;0;122;0
32992;ANTONIO FONTANA;0;0;0;74;62;38;0;0;0
33030;RACHID JABUR;0;18;0;0;348;266;0;0;0
905999;MARIA APARECIDA GALHARINI DOS SANTOS PROFA;0;13;0;0;245;245;0;34;5
341010;CEL JTO A EE ADALGISA CAVEZZALE DE CAMPOS PROFA;0;0;0;0;0;0;0;0;0
33340;CLARISSE PELIZONE DE LIMA PROFA;0;11;0;0;181;75;0;0;0
33085;ANTONIO DE BENEDICTIS PROF DR;0;10;0;0;119;78;0;0;0
32554;RAGE ANDERAOS PROF;0;5;0;0;159;71;0;0;0
33534;GRACIEMA BAGANHA RIBEIRO;0;16;0;0;225;137;0;34;22
26414;JOSE CARLOS MONTEIRO;0;3;0;0;236;123;0;21;9
33467;ANTONIO DAUN;0;1;0;0;74;0;0;0;0
33662;BENTO DE ABREU SAMPAIO VIDAL;0;20;0;375;0;0;0;0;0
33674;GABRIEL MONTEIRO DA SILVA;0;5;0;0;282;0;0;0;0
33686;JOSE AUGUSTO BARTHOLO;0;3;0;70;58;0;0;0;0
33728;AMILCARE MATTEI PROF;0;6;0;0;0;306;0;0;0
33789;PIRMINO ANTONIO SCHMIDT MONSENHOR;0;0;0;20;0;0;0;18;14
44568;SEBASTIAO MONACO VEREADOR;0;0;0;0;527;479;0;0;0
462688;JARDIM SANTA ANTONIETA;0;3;0;0;239;0;0;0;0
559581;CENTRO ATEND SOCIOEDUC ADOLESCENTE DE MARILIA  CI;0;0;0;0;20;36;0;0;0
33650;JOSE AMBROSIO DOS SANTOS;0;0;0;0;0;71;0;7;0
33625;CULTURA E LIBERDADE;0;33;0;0;535;508;0;98;49
34125;THEODORICO DE OLIVEIRA PROFESSOR;0;4;0;0;235;147;0;0;0
34009;JULIO MASTRODOMENICO PROFESSOR;0;0;0;0;0;323;0;65;0
34010;JOSEPHA CUBAS DA SILVA PROFESSORA;0;0;0;0;221;81;0;0;0
34228;JOSE AUGUSTO DE OLIVEIRA PROFESSOR;0;0;0;0;280;147;0;0;0
565040;PROFESSOR PEDRO ANTONIO FERRAZ DE ANDRADE;0;0;0;0;0;290;0;85;0
34472;GENESIO BOAMORTE DOUTOR;0;0;0;0;253;93;0;0;0
34538;JOAO VIEIRA DE MELLO;0;0;0;0;198;125;0;0;0
32438;JOAO PEREZ SANTOS;0;0;0;31;46;35;0;0;0
916080;MARIO FIORANTE PROFESSOR;0;0;0;0;315;0;0;0;0
31604;GINEZ CARMONA MARTINEZ DOUTOR;0;0;0;0;68;191;0;34;15
900977;ARY FONSECA;0;0;0;72;0;0;0;0;0
34551;LUIZ DE SOUZA LEAO;0;0;0;0;458;144;0;0;0
34587;JOAQUIM ABARCA;0;7;0;0;532;197;0;0;0
34617;INDIA VANUIRE;0;0;0;0;518;495;0;0;0
34770;JOSE MUNIZ TEIXEIRA;0;2;0;0;241;0;0;0;0
566044;TAGUATO AGUIA;4;0;0;13;15;0;4;0;7
918052;BAIRRO PE DA SERRA;0;5;0;0;48;0;0;0;0
34836;ITARIRI;0;23;0;0;377;239;0;0;0
34897;USHISUKE MIADAIRA;0;1;0;0;82;43;0;0;0
34939;JOAO ADORNO VASSAO;0;18;0;0;358;294;0;54;26
474824;CEEJA DE MIRACATU;0;0;0;0;0;0;0;215;85
35270;TRES BARRAS;0;5;0;0;182;127;0;0;0
903723;JUDITH SANT ANA DIEGUES PROFESSORA;0;2;0;0;0;407;0;66;0
43278;GENI CUNHA;0;3;0;0;117;59;0;0;0
916717;PERICLES EUGENIO DA SILVA RAMOS PROFESSOR;0;0;0;0;38;38;0;0;0
35014;BERNARDO FERREIRA MACHADO CAPITAO;0;10;0;0;0;531;0;62;27
35185;MIGUEL ABU YAGHI CORONEL;0;0;0;0;405;0;0;0;0
35208;MANOEL CAMILLO JUNIOR PROFESSOR;0;0;0;0;0;277;0;0;0
49827;JOSE VICENTE BERTOLI PROFESSOR;0;0;0;0;256;139;0;0;0
35075;ANTONIO FERNANDES PROFESSOR;0;21;0;0;339;0;0;0;0
35105;PASCOAL GRECCO PROFESSOR;0;0;0;0;125;44;0;0;0
41592;ALAY JOSE CORREA VEREADOR;0;0;0;0;163;73;0;0;0
34997;FRUTUOSO PEREIRA DE MORAES;0;29;0;0;430;152;0;0;0
35002;CELSO ANTONIO PROFESSOR;0;32;0;0;563;426;0;45;30
35294;MARY AZEVEDO DE CARVALHO PROFESSORA;0;19;0;0;478;208;0;0;0
13161;FRANCISCO MARQUES DE OLIVEIRA JUNIOR PROF;0;0;0;0;243;116;0;0;0
901507;AROLDO AZEVEDO PROF;0;15;0;0;190;88;0;0;0
907200;REGINA BARTELEGA DA CUNHA M JUNQUEIRA ORTIZ MONTEIRO;0;1;0;0;213;0;0;0;0
13018;DARWIN FELIX PROF;0;2;0;0;235;133;0;0;0
12488;VICENTE DE PAULA ALMEIDA;0;0;0;0;0;116;0;0;0
5930;BEM VIVER;0;6;0;0;347;0;0;0;0
13183;JOAO PEDRO CARDOSO DR;0;0;0;0;0;336;0;0;0
13353;ALZIRA FRANCO PROFESSORA;0;12;0;0;296;0;0;0;0
13407;MARIO TAVARES DOUTOR;0;0;0;0;295;147;0;0;0
13444;JOAO JOSE DE AZEVEDO MONSENHOR;0;9;0;0;141;76;0;0;0
40836;YONNE CESAR GUAYCURU DE OLIVEIRA PROFESSORA;0;0;0;0;0;291;0;0;86
45408;ISMENIA MONTEIRO DE OLIVEIRA PROFESSORA;0;0;0;0;263;0;0;0;0
46802;EUNICE BUENO ROMEIRO PROFESSORA;0;0;0;0;314;0;0;0;0
48197;ALEXANDRINA GOMES DE ARAUJO RODRIGUES PROFESSORA;0;9;0;0;280;215;0;0;0
916651;ISIS CASTRO DE MELLO CESAR PROFA;0;19;0;0;241;0;0;0;59
924325;DIRCE LEOPOLDINA CINTRA VILLAS BOAS PROFESSORA;0;0;0;0;179;319;0;92;33
460278;CEL JTO A EE ALFREDO PUJOL DOUTOR;0;0;0;0;0;0;0;0;0
474770;CEL JTO A EE ANTONIA CARLOTA GOMES PROFESSORA;0;0;0;0;0;0;0;0;0
13468;AFFONSO DE CARVALHO DESEMBARGADOR;0;3;0;0;0;188;0;21;10
453821;PENITENCIARIA DR TARCIZO LEONCE PINHEIRO CINTRA;0;0;0;0;0;0;20;173;131
454576;PENITENCIARIA FEMININA SANTA MARIA EUFRASIA PELLETIER;0;0;0;0;0;0;20;53;61
457887;PENITENCIARIA DR JOSE AUGUSTO CESAR SALGADO DE TREMEMBE II;0;0;0;0;0;0;6;24;7
1557;BENEDITO MATARAZZO DEPUTADO;0;11;0;0;402;544;0;0;0
13481;ALCEU MAYNARD ARAUJO PROFESSOR;0;17;0;0;422;1017;0;119;0
13638;FRANCISCO JOAO LEME;0;7;0;145;235;0;0;0;0
13648;YOSHIYA TAKAOKA;0;5;0;0;317;216;0;0;0
13778;WILMA RAGAZZI BOCCARDO PROFESSORA;0;33;0;451;497;0;0;0;0
13869;JOSE MARIOTTO FERREIRA MAJOR AVIADOR;0;23;0;365;373;384;0;0;0
13912;RONDON MARECHAL;0;0;0;0;305;0;0;0;0
20874;VALMAR LOURENCO SANTIAGO PROFESSOR;0;0;0;0;0;699;0;0;0
35397;JUVENAL MACHADO DE ARAUJO PROFESSOR;0;23;0;425;374;639;0;0;0
37849;JENI DAVI BACHA PROFESSORA;0;16;0;330;300;169;0;0;0
42316;MALBA THEREZA FERRAZ CAMPANER PROFESSORA;0;10;0;282;431;260;0;0;0
42328;NELSON DO NASCIMENTO MONTEIRO PROFESSOR;0;5;0;0;0;334;0;0;0
45470;MARILDA FERREIRA DE BRITO BARROS PEREIRA;0;15;0;196;243;239;0;0;0
47934;MOABE CURY;0;0;0;0;214;362;0;178;0
351064;SONIA MARIA ALEXANDRE PEREIRA PROFESSORA;0;5;0;0;0;405;0;0;0
901581;GERALDINA COELHO MONTEIRO PROFESSORA;0;0;0;0;536;401;0;0;0
911392;JOAQUIM DE MOURA CANDELARIA PROFESSOR;0;0;0;0;0;305;0;0;0
915026;JOAO MOROTTI FILHO;0;0;0;293;247;0;0;0;0
917266;XENOFONTE STRABAO DE CASTRO PROFESSOR;0;15;0;384;347;353;0;0;0
925925;EDERA IRENE PEREIRA DE OLIVEIRA CARDOSO PROFESSORA;0;15;0;0;397;707;0;0;0
980195;CEEJA DE SAO JOSE DOS CAMPOS;0;28;0;0;0;0;0;1396;371
460497;CEL JTO A EE JOSE VIEIRA MACEDO PROF;0;0;0;0;0;0;0;0;0
985259;CEL JTO A EE ESTEVAM FERRI PROFESSOR;0;0;0;0;0;0;0;0;0
42341;ROQUE PASSARELLI PROFESSOR;0;31;0;0;328;555;0;0;0
45494;FLAIR CARLOS DE OLIVEIRA ARMANY DOUTOR;0;6;0;0;241;126;0;0;0
9980;BAIRRO POUSO ALTO;0;0;0;0;61;66;0;0;0
13985;CERQUEIRA CESAR DOUTOR;0;0;0;0;390;192;0;0;0
14266;URBANO ALVES DE SOUZA PEREIRA ENGENHEIRO;0;2;0;0;0;391;0;0;0
14278;ANTONIO MAGALHAES BASTOS;0;3;0;0;0;453;0;0;0
37898;FELIX GUISARD FILHO DOUTOR;0;3;0;0;0;298;0;0;44
980146;CEEJA CICERO DE ALVARENGA MONSENHOR;0;36;0;0;0;0;0;1621;626
457772;HCTP DR ARNALDO AMADO FERREIRA DE TAUBATE;0;0;0;0;0;0;17;12;24
6385;WASHINGTON LUIZ PEREIRA DE SOUZA DR;0;19;0;0;309;413;0;0;213
6403;ESLI GARCIA DINIZ PROF;0;5;0;0;364;659;0;256;0
923205;EDIR PAULINO ALBUQUERQUE PROFA;0;12;0;0;382;557;0;89;0
13687;FRANCISCO GOMES DA SILVA PRADO DR;0;2;0;0;51;200;0;343;0
13808;POMPILIO MERCADANTE DR;0;6;0;0;376;536;0;206;0
13845;ANTONIO JOSE DE SIQUEIRA PROF;0;7;0;0;359;182;0;0;0
39639;OLIVIA DO AMARAL SANTOS CANETTIERI PROFA;0;1;0;0;260;96;0;33;0
45421;MARIA UMBELINA RODRIGUES DE AZEVEDO PROFA;0;2;0;0;229;106;0;0;0
49232;JOAO VICTOR LAMANNA DR;0;23;0;0;312;92;0;0;0
127292;AMANCIA DIAS SAMPAIO PROFA;0;13;0;0;362;165;0;0;0
924295;SILVIO JOSE SECCO PROF;0;16;0;0;458;226;0;0;0
459586;CEL JTO A EE FRANCISCO F FERREIRA DA SILVA PROF;0;0;0;0;0;0;0;0;0
6531;GUILHERMINO MENDES DE ANDRADE MAJOR;0;9;0;0;552;0;0;101;70
38386;HYEROCLIO ELOY PESSOA BARROS;0;11;0;0;187;102;0;0;0
11393;AVELINO FERREIRA;0;13;0;0;0;480;0;109;65
11400;ISMAEL IGLESIAS;0;10;0;0;388;156;0;0;0
35865;MARIA ESTER DAS NEVES DUTRA DAMASIO PROFESSORA;0;14;0;0;559;265;0;0;0
432738;CENTRO ATEND SOCIOEDUC AO ADOLESC DE CARAGUATATUBA  CI;0;0;0;1;22;16;0;0;0
432748;CENTRO DE ATEND SOCIOED AO ADOLES DE CARAGUATATUBA  CIP;0;0;0;0;0;0;0;0;0
11204;PLINIO GONCALVES DE OLIVEIRA SANTOS;0;3;0;0;0;212;0;71;0
11368;MAISA THEODORO DA SILVA PROFESSORA;0;3;0;0;0;341;0;0;0
11373;NAIR FERREIRA NEVES PROFESSORA;0;8;0;0;0;198;0;0;0
100201;ALDEIA RENASCER;1;0;0;8;6;7;0;2;2
14424;AMBROSINA DE OLIVEIRA MATTOS PROFA;0;5;0;100;111;77;0;0;0
919779;VERA LUCIA COSMO LUCENA PROFESSORA;0;1;0;42;27;14;0;0;0
14333;JOAO ANTUNES ALEXANDRE;0;5;0;0;0;242;0;0;0
14394;THEREZINHA SACCOMANO PASSARO PROFA;0;0;0;0;225;0;0;0;0
48227;LEILA MARISA PASSARO PROFA;0;8;0;0;178;141;0;0;0
6283;BAIRRO BOMBAS DE CIMA;0;0;0;0;5;6;0;0;0
905252;HONORATO FERREIRA DA SILVA;0;9;0;0;214;133;0;0;0
912037;MARIA BERNARDETI FERNANDES RODRIGUES PROFA;0;2;0;0;62;51;0;0;0
14588;JOAO TEIXEIRA DE ARAUJO PROFESSOR;0;0;0;0;444;236;0;0;0
14679;MATILDE VIEIRA;0;7;0;0;314;255;0;0;0
914484;ERUCE PAULUCCI PROFESSOR;0;0;0;0;237;0;0;0;0
918489;CELSO FERREIRA DA SILVA PROFESSOR;0;4;0;0;235;0;0;0;0
453183;CENTRO DE RESSOCIALIZACAO DOUTOR MAURO DE MACEDO;0;0;0;0;0;0;37;57;49
336841;CENTRO ATEND SOCIOED ADOLESC DE CERQUEIRA CESAR IICI;0;0;0;0;11;13;0;0;0
337067;CENTRO ATEND SOCIOED ADOLESC JOAO PAULO II  CI;0;0;0;0;14;18;0;0;0
924337;SANDRA APARECIDA DE ARAUJO PROFESSORA;0;8;0;0;369;183;0;0;0
49888;JOSE APARECIDO CASTELUCCI PROFESSOR;0;2;0;0;73;28;0;0;0
14552;AVELINO APARECIDO RIBEIRO DOUTOR;0;0;0;0;0;169;0;0;0
495311;NAERSON MIRANDA PROFESSOR;0;0;0;0;221;0;0;0;0
14886;JOSE PEDRETTI NETO PROF;0;0;0;0;183;90;0;0;0
14941;PEDRO TORRES PROF;0;35;0;0;229;183;0;0;0
65468;MANOEL PATRICIO DO NASCIMENTO PROFESSOR;0;0;0;0;239;121;0;0;0
296697;CENTRO ATEND SOCIOEDUC AO ADOLESCENTE DE BOTUCATU  CI;0;0;0;0;12;21;0;0;0
14448;DANUZIA DE SANTI PROFA;0;0;0;0;291;159;0;0;0
4037;CENTRO DE DETENCAO PROVISORIA DE ITATINGA;0;0;0;0;0;0;19;88;68
14761;NAPOLEAO CORULE;0;0;0;0;0;243;0;0;0
16445;EGILDO PASCHOALUCCI VEREADOR;0;6;0;0;400;264;0;0;0
16512;ALDO ANGELINI;0;32;0;0;421;286;0;0;0
14965;ATILIO INNOCENTI PROF;0;0;0;0;70;188;0;0;0
39697;MARIA APARECIDA JUSTO SALVADOR PROFA;0;25;0;0;343;221;0;0;0
913340;JOSE LOPES VEREADOR;0;0;0;0;0;159;0;0;0
903197;ORESTES ORIS DE ALBUQUERQUE PROF;0;18;0;0;213;24;0;0;0
45251;EZEQUIEL CASTANHO PROF;0;4;0;0;242;0;0;0;0
453523;PENITENCIARIA I DE GUAREI;0;0;0;0;0;0;26;117;87
15064;FERNANDO PRESTES CEL;0;15;0;0;373;231;0;0;0
15088;ADHERBAL DE PAULA FERREIRA;0;6;0;0;342;258;0;0;0
15180;CORINA CACAPAVA BARTH PROFA;0;10;0;0;446;190;0;0;0
15192;FONSECA MAJOR;0;6;0;274;0;0;0;0;0
15209;ERNESTA XAVIER RABELO ORSI PROFA;0;0;0;0;230;118;0;0;0
15246;MODESTO TAVARES DE LIMA PROF;0;15;0;0;270;475;0;171;88
43965;ELISIARIO MARTINS DE MELLO PROF;0;17;0;0;459;0;0;0;0
908236;ASTOR VASQUES LOPES PROF;0;15;0;202;0;0;0;0;0
910557;EVONIO MARQUES PROF;0;14;0;0;191;136;0;0;0
453584;PENITENCIARIA JAIRO DE ALMEIDA BUENO;0;0;0;0;0;0;30;152;113
905288;JOSE BALTAZAR DE SOUZA;0;7;0;0;307;186;0;0;0
15124;FLORA PRESTES CESAR PROFA;0;12;0;0;308;221;0;0;0
923035;DEOCLES VIEIRA DE CAMARGO PROF;0;25;0;0;380;302;0;0;0
15568;FRANCELINA FRANCO PROFESSORA;0;13;0;0;0;607;0;36;0
459495;CEL JTO A EE RAUL VENTURELLI DR;0;0;0;0;0;0;0;0;0
15544;ZULMIRA DE OLIVEIRA PROFESSORA;0;13;0;0;0;473;0;0;0
915117;RICARDO CAMPOLIM DE ALMEIDA NETO;0;3;0;0;76;56;0;0;0
915075;BAIRRO BOA VISTA INTERVALES;0;0;0;0;30;23;0;0;0
36171;ANA MESQUITA LAURINI;0;0;0;0;477;228;0;0;0
70233;ANTONIO ODILON FRANCESCHINI PREFEITO;0;0;0;0;637;446;0;0;0
16664;ARTHUR DA SILVA BERNARDES PRESIDENTE;0;0;0;0;0;453;0;0;0
15660;FRANCISCO NARDY FILHO;0;0;0;0;439;417;0;0;0
15702;ANTONIO BERRETA PROF;0;0;0;0;0;290;0;0;0
15787;CESARIO MOTTA DR;0;1;0;0;307;481;0;0;0
35257;SALATHIEL VAZ DE TOLEDO PROF;0;2;0;0;232;0;0;0;0
45287;ROGERIO LAZARO TOCCHETON PROF;0;0;0;0;529;301;0;0;0
362759;PRISCILA DE FATIMA PINTO PROFESSORA;0;11;0;0;382;62;0;0;0
920940;ANTHENOR FRUET PROF;0;15;0;0;625;295;0;90;0
924124;BENE TEIXEIRA DA FONSECA DO AMARAL GURGEL PROFA;0;6;0;0;458;235;0;0;0
910107;MARIA APARECIDA FERNANDES LEITE PROFA;0;0;0;0;0;118;0;0;0
922481;ESTHER MAURINO RODRIGUES PROFA;0;0;0;0;0;188;0;0;0
459549;CEL JTO A EE SECKLER MONSENHOR;0;0;0;0;0;0;0;0;0
15817;ACYLINO AMARAL GURGEL PROF;0;4;0;0;401;315;0;0;0
921804;FRANCISCO RIGOLIN PADRE;0;14;0;599;436;190;0;0;0
15854;FREDERICO MARCICANO;0;0;0;0;239;135;0;0;0
16044;MARIA ANGERAMI SCALAMANDRE;0;0;0;0;315;159;0;0;0
16056;LAURINDA VIEIRA PINTO PROFESSORA;0;0;0;0;509;763;0;108;49
45299;NAZARIA CIPRIANO DE FREITAS;0;0;0;0;318;0;0;0;0
907133;OLIMPIA FALCI DONA;0;0;0;0;352;172;0;0;0
903012;LUCIA HELENA CESAR PROFESSORA;0;0;0;0;135;82;0;0;0
16135;EZEQUIEL MACHADO NASCIMENTO PROFESSOR;0;5;0;0;257;252;0;0;0
16159;VERGUEIRO SENADOR;0;6;0;0;261;255;0;0;0
16172;FRANCISCO CAMARGO CESAR;0;22;0;0;381;287;0;0;0
16214;HUMBERTO DE CAMPOS;0;15;0;0;360;316;0;72;48
16330;LUIZ GONZAGA DE CAMARGO FLEURY PROFESSOR;0;1;0;0;282;259;0;0;0
16366;ESCOLASTICA ROSA DE ALMEIDA PROFESSORA;0;2;0;0;312;0;0;0;0
16385;ENEAS PROENCA DE ARRUDA PROFESSOR;0;15;0;443;0;0;0;0;0
16408;ARQUIMINIO MARQUES DA SILVA PROFESSOR;0;3;0;76;225;0;0;0;0
36648;BALTAZAR FERNANDES;0;24;0;506;0;0;0;0;0
38957;JORDINA AMARAL ARRUDA PROFESSORA;0;3;0;0;294;123;0;145;109
46991;LAILA GALEP SACKER PROFESSORA;0;11;0;283;0;0;0;0;0
70282;HELIO DEL CISTIA;0;20;0;0;507;286;0;0;0
560510;GERALDO DO ESPIRITO SANTO FOGACA DE ALMEIDA;0;27;0;0;521;195;0;0;0
564953;MARIA HELENA GAZZI BONADIO PROFESSORA;0;12;0;0;511;176;0;0;0
900345;ROQUE CONCEICAO MARTINS PROFESSOR;0;9;0;0;305;121;0;0;0
900357;MARIO GUILHERME NOTARI;0;19;0;395;415;268;0;0;0
905324;JOAO MACHADO DE ARAUJO DOUTOR;0;20;0;672;0;0;0;0;0
914630;JORGE MADUREIRA PROFESSOR;0;6;0;0;356;146;0;0;0
920228;RAFAEL ORSI FILHO PROFESSOR;0;14;0;0;447;169;0;0;0
9914;CEL  JOAQUIM IZIDORO MARINS PROFESSOR;0;0;0;0;0;0;0;0;0
36161;MARIA IGNES ARAUJO PAULA SANTOS PROFESSORA;0;16;0;0;272;111;0;0;0
914666;DIMPINA ROCHA LOPES PROFESSORA;0;0;0;0;232;119;0;0;0
925937;MARIA APPARECIDA MENDES SILVA LACERDA PROFESSORA;0;6;0;0;282;161;0;35;31
458752;CEL JTO A EE ODILON BATISTA JORDAO VER;0;0;0;0;0;0;0;0;0
16846;AFONSO VERGUEIRO DOUTOR;0;14;0;0;280;404;0;73;36
919950;SUZANA WALTER;0;0;0;82;0;0;0;0;0
924878;JARDIM DANIEL DAVID HADDAD;0;12;0;0;179;294;0;0;0
16871;JOAO ROSA CORONEL;0;0;0;0;257;191;0;0;0
498403;BAIRRO DO TURVO;0;4;0;0;218;97;0;0;0
16809;DANIEL VERANO PROFESSOR;0;10;0;0;557;493;0;0;52
16937;PEREIRA INACIO COMENDADOR;0;10;0;0;362;157;0;0;0
39809;WILSON PRESTES MIRAMONTES PROFESSOR;0;5;0;0;497;221;0;0;0
908320;AZARIAS MENDES PROFESSOR;0;0;0;0;299;201;0;0;0
34368;JOSE TROMBI MONSENHOR;0;17;0;0;406;271;0;0;0
906827;MARIA GONCALVES DA MOTTA;0;0;0;0;223;85;0;0;0
8803;TXONDARO TEKOA  MBAE;1;0;0;3;3;0;1;0;1
15581;SANDRA REGINA PIRES PROFESSORA;0;17;0;0;195;110;0;0;0
15453;LEONCIO PIMENTEL;0;12;0;0;238;196;0;23;13
39718;ALBERTO PEREIRA PROFESSOR;0;1;0;0;222;103;0;0;0
918556;ELISA DE CAMPOS LIMA NOVELLI DONA;0;7;0;0;164;82;0;0;0
15325;TOME TEIXEIRA;0;0;0;0;241;88;0;0;0
17152;MAURA ARRUDA GUIDOLIN PROFA;0;15;0;375;0;0;0;0;0
17164;JOAO DE CASTRO GONCALVES DR;0;6;0;255;0;0;0;0;0
435454;MARIA DO CARMO AUGUSTI PROFA;0;14;0;0;305;330;0;0;0
921567;WILSON CAMARGO PROF;0;2;0;0;249;91;0;0;0
433639;CEL JTO A EE PROFA OLYMPIA BARTH DE OLIVEIRA;0;0;0;0;0;0;0;0;0
453201;AEVP RENATO GONCALVES RODRIGUES CENTRO DENT PROV;0;0;0;0;0;0;17;42;39
39810;DORTI ZAMBELLO CALIL PROFA;0;20;0;0;434;117;0;0;0
16986;JUVELINA DE OLIVEIRA RODRIGUES PROFA;0;19;0;0;202;66;0;0;0
17292;ANTONIO MATARAZZO PROF;0;11;0;0;378;0;0;0;0
49402;BENEDICTA ARANHA DE OLIVEIRA LINO PROFA;0;34;0;0;276;99;0;0;0
903796;DIRCEU DIAS CARNEIRO;0;16;0;0;243;217;0;0;0
907534;ODAIR DE OLIVEIRA SEGAMARCHI PROFA;0;34;0;0;281;216;0;0;0
909324;JOSE DOMINGUES RODRIGUES PROF;0;30;0;232;264;0;0;0;0
913157;ROMANA DE OLIVEIRA SALLES CUNHA PROFA;0;12;0;0;329;339;0;0;0
919147;MARIA DE LOURDES MAIA FROTA PROFA;0;32;0;0;392;94;0;0;0
920599;MARIA DE LOURDES BEOZZO FRANCHI PROFA;0;3;0;207;0;0;0;0;0
17887;MARIA DO CARMO BARBOSA PROFESSORA;0;5;0;0;425;315;0;0;0
17954;CIRCE TEIXEIRA MUSA E SILVA PROFESSORA;0;15;0;0;379;242;0;0;0
18004;FRANCISCO DE AGUIAR PECANHA;0;4;0;0;332;292;0;0;0
18041;JUVENAL ALVIM MAJOR;0;12;0;0;281;197;0;0;0
40368;CONSTANTINO SIMOES DE LIMA PROFESSOR;0;4;0;0;198;124;0;0;0
42584;JOSE PIRES ALVIM;0;0;0;0;271;295;0;0;0
498452;JULIO CESAR FLORIDO RAFAELI PROFESSOR;0;25;0;0;446;219;0;0;0
903838;JOAO ANTONIO RODRIGUES PROFESSOR;0;13;0;0;500;0;0;129;36
17942;FRANCISCO DAMANTE PROFESSOR;0;7;0;0;423;426;0;0;0
6792;DOM BRUNO GAMBERINI;0;4;0;0;236;0;0;0;0
17772;PAULO SILVA PROFESSOR;0;3;0;0;296;253;0;0;0
17991;ALCINDO BUENO DE ASSIS MINISTRO;0;4;0;0;512;481;0;0;0
564680;PROFESSOR JOAO ERNESTO DE ALMEIDA VANNI;0;13;0;0;523;0;0;0;0
907340;JOSE NANTALA BADUE PROFESSOR;0;6;0;0;389;468;0;0;0
919214;LUZIA DELLA ROSA HACL PROFESSORA;0;2;0;165;0;0;0;0;0
17711;JOSEPHINA GALVAO DE FRANCA ANDREUCCI PROFESSORA;0;0;0;145;198;119;0;0;0
17735;NARCISO PIERONI;0;18;0;0;431;215;0;0;0
917746;JOSE DINI;0;0;0;85;98;87;0;0;0
17796;JOSE TAVARES PROFESSOR;0;4;0;0;0;171;0;0;0
18259;LUIZ GALHARDO PROFESSOR;0;0;0;0;469;237;0;0;0
18485;MARCELINO VELEZ PROFESSOR;0;0;0;442;0;0;0;0;0
18491;LAIS BERTONI PEREIRA PROFESSORA;0;0;0;0;220;306;0;0;0
18697;JOSE DOS SANTOS PADRE;0;0;0;253;241;392;0;108;0
18824;MANOEL ALEXANDRE MARCONDES MACHADO DOUTOR;0;13;0;424;0;0;0;0;0
39901;CARLOS ALBERTO GALHIEGO PROFESSOR;0;0;0;0;601;686;0;0;0
42638;NELI HELENA ASSIS DE ANDRADE PROFESSORA;0;15;0;661;0;0;0;0;0
46176;NEWTON PIMENTA NEVES PROFESSOR;0;0;0;505;503;766;0;0;0
47156;EDUARDO BARNABE DEPUTADO;0;34;0;351;452;389;0;108;0
47168;VALENTINA SILVA DE OLIVEIRA FIGUEIREDO DONA;0;0;0;452;0;0;0;0;0
47173;ANTONIO PIRES BARBOSA DOUTOR;0;0;0;336;0;0;0;0;0
47200;ELVIRA DE PARDO MEO MURARO;0;0;0;692;630;750;0;0;0
65535;ROBERTO MARINHO JORNALISTA;0;0;0;0;304;94;0;0;0
127012;PARQUE OZIEL;0;0;0;0;0;478;0;0;0
127784;ELCIO ANTONIO SELMI PROFESSOR;0;11;0;270;289;237;0;0;0
901106;JOAQUIM PEDROSO SARGENTO;0;0;0;276;0;0;0;0;0
903917;SALVADOR BOVE PROFESSOR;0;0;0;585;0;0;0;0;0
905461;THEREZINA DA FONSECA PARES PROFESSORA;0;33;0;514;482;436;0;0;0
909397;PAULO JOSE OCTAVIANO PROFESSOR;0;0;0;636;0;0;0;0;0
913005;ANTONIO CARLOS PACHECO E SILVA;0;0;0;268;0;0;0;0;0
917758;DISNEI FRANCISCO SCORNAIENCHI DOUTOR;0;0;0;236;247;80;0;0;0
922985;ANTONIO DA COSTA SANTOS PREFEITO;0;0;0;0;516;488;0;40;0
924349;PROFESSORA  JANE MARCELINO LEITE DA SILVA;0;25;0;858;0;0;0;0;0
924568;IDALINA CALDEIRA DE SOUZA PEREIRA PROFESSORA;0;16;0;640;0;0;0;0;0
924573;RACHEL DE QUEIROZ ESCRITORA;0;0;0;0;366;484;0;0;0
924921;CONJUNTO VIDA NOVA III;0;30;0;687;0;0;0;0;0
